vertex1_key,vertex2_key,edge_type,edge_dir,ra1_deg,dec1_deg,ra2_deg,dec2_deg,x1,y1,z1,x2,y2,z2,constellation
192,193,P,+,51.25,77.0,52.625,77.0,0.1408021450063769,0.17543583673816385,0.9743700647852352,0.13655184801800127,0.1787640054744946,0.9743700647852352,CAM CEP
193,194,M,+,52.625,77.0,52.625,80.0,0.13655184801800127,0.1787640054744946,0.9743700647852352,0.10540950623476934,0.1379946578762669,0.984807753012208,CAM CEP
194,195,P,+,52.625,80.0,75.0,80.0,0.10540950623476934,0.1379946578762669,0.984807753012208,0.0449434555275478,0.1677312594965207,0.984807753012208,CAM CEP
195,196,M,+,75.0,80.0,75.0,85.0,0.0449434555275478,0.1677312594965207,0.984807753012208,0.022557566113149827,0.08418598282936916,0.9961946980917455,CAM CEP
196,197,P,+,75.0,85.0,120.0,85.0,0.022557566113149827,0.08418598282936916,0.9961946980917455,-0.04357787137382905,0.0754790873051733,0.9961946980917455,CAM CEP
197,198,M,+,120.0,85.0,120.0,86.5,-0.04357787137382905,0.0754790873051733,0.9961946980917455,-0.03052426976742844,0.05286958610112472,0.9981347984218669,CAM CEP
198,199,P,+,120.0,86.5,217.5,86.5,-0.03052426976742844,0.05286958610112472,0.9981347984218669,-0.048433062759880255,-0.03716399616613487,0.9981347984218669,CAM UMI
204,205,M,+,172.5,77.0,172.5,80.0,-0.22302656688984565,0.02936200455939058,0.9743700647852352,-0.1721625934348046,0.022665635416815426,0.984807753012208,CAM DRA
206,207,M,+,160.0,80.0,160.0,82.0,-0.16317591116653488,0.059391174613884753,0.984807753012208,-0.13077993598406573,0.04760000393743938,0.9902680687415704,CAM DRA
212,213,M,+,105.0,60.0,105.0,62.0,-0.12940952255126045,0.48296291314453427,0.8660254037844386,-0.12150818158303243,0.45347470720318184,0.8829475928589269,CAM LYN
217,218,M,+,118.87500000000001,7.0,118.87500000000001,10.0,-0.4793008778649984,0.8691481643631539,0.12186934340514748,-0.4755640025065376,0.8623718397031039,0.17364817766693033,CNC CMI
219,220,M,+,117.125,10.0,117.125,13.5,-0.4490066412794865,0.8764926391475678,0.17364817766693033,-0.4433358193043695,0.8654227946015215,0.2334453638559054,CNC CMI
220,221,M,+,117.125,13.5,117.125,20.0,-0.4433358193043695,0.8654227946015215,0.2334453638559054,-0.42843715050339226,0.8363395420689032,0.3420201433256687,CNC GEM
221,222,P,+,117.125,20.0,118.25,20.0,-0.42843715050339226,0.8363395420689032,0.3420201433256687,-0.44477499852643937,0.8277665264102523,0.3420201433256687,CNC GEM
222,223,M,+,118.25,20.0,118.25,28.0,-0.44477499852643937,0.8277665264102523,0.3420201433256687,-0.41791646079364586,0.7777803568701684,0.4694715627858908,CNC GEM
223,224,P,+,118.25,28.0,120.0,28.0,-0.41791646079364586,0.7777803568701684,0.4694715627858908,-0.44147379642946327,0.7646550456261504,0.4694715627858908,CNC GEM
